"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lon","lat"
"x363321854","x1101876678177939457",2019-03-02 16:07:26,"BoomerBaby54","Flu season worsens as swine flu cases increase... https://t.co/mMH2x9MVkm #fluseason #flu #2019flu #flushot #swineflu https://t.co/x0ovYybyUo","Twitter Web Client",117,,,,FALSE,FALSE,0,0,"fluseason flu 2019flu flushot swineflu",,"healthline.com/health-news/sw…","https://t.co/mMH2x9MVkm","https://www.healthline.com/health-news/swine-flu-returns-and-other-info-you-need-about-the-flu-season","http://pbs.twimg.com/media/D0qm-3tV4AInpWz.png","https://t.co/x0ovYybyUo","https://twitter.com/BoomerBaby54/status/1101876678177939457/photo/1","photo","http://pbs.twimg.com/media/D0qm-3tV4AInpWz.png","https://t.co/x0ovYybyUo","https://twitter.com/BoomerBaby54/status/1101876678177939457/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BoomerBaby54/status/1101876678177939457","David Mills","Walnut Creek, California","David has been a journalist since 1977. He has written a book, 10,000 Days, that encourages Baby Boomers to make the most of the next 30 years.",,FALSE,385,373,101,5758,4,2011-08-27 22:18:26,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1518269387/dave__mary_at_cal_normal.jpg",-122.0651819,37.9100783
"x50762782","x1101840078278717440",2019-03-02 13:42:00,"stonybrooku","#FluSeason is hitting it's stride in NY, but there's still time to get your #FluShot! #StonyBrookU's Dr. Susan Donelan gives the facts in this @Newsday post. https://t.co/wmSZdGQ3Ul @StonyBrookMed","Sprout Social",196,,,,FALSE,FALSE,0,0,"FluSeason FluShot StonyBrookU",,"nwsdy.li/2s7TWtC","https://t.co/wmSZdGQ3Ul","https://nwsdy.li/2s7TWtC",,,,,,,,,"x8861182 x212260641","Newsday StonyBrookMed","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/stonybrooku/status/1101840078278717440","Stony Brook U.","Stony Brook, NY","In just six decades, Stony Brook University has established itself as one of America's most dynamic public universities.","https://t.co/qgqTXUrzf7",FALSE,32808,2262,402,29241,1200,2009-06-25 20:40:54,FALSE,"https://t.co/qgqTXUrzf7","http://www.stonybrook.edu/admissions","en","https://pbs.twimg.com/profile_banners/50762782/1429123300","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1054070756848607233/wHfu_1gp_normal.jpg",-73.1409429,40.9256538
"x32445874","x1101832582201856000",2019-03-02 13:12:13,"chadwarren76","#antivaxxers must be making an impact if #Masonic @nbc has to resort to having @DrOz come on in a dog mask to give @jimmyfallon a #flushot. I haven't had a flu shot or a cold.  https://t.co/WIXaU1IeED https://t.co/ihp8ggYK0Q","Twitter for Android",200,,,,FALSE,FALSE,0,0,"antivaxxers Masonic flushot",,"youtu.be/bNoqEcStSlo","https://t.co/WIXaU1IeED","https://youtu.be/bNoqEcStSlo","http://pbs.twimg.com/media/D0p-1rJWsAEdkm2.jpg","https://t.co/ihp8ggYK0Q","https://twitter.com/chadwarren76/status/1101832582201856000/photo/1","photo","http://pbs.twimg.com/media/D0p-1rJWsAEdkm2.jpg","https://t.co/ihp8ggYK0Q","https://twitter.com/chadwarren76/status/1101832582201856000/photo/1",,"x26585095 x38531995 x15485441","nbc DrOz jimmyfallon","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/31bb014b56203c53.json","North Little Rock","North Little Rock, AR","city","United States","US","NA NA","NA NA","-92.352506 -92.1617935 -92.1617935 -92.352506 34.735212 34.735212 34.840962 34.840962","https://twitter.com/chadwarren76/status/1101832582201856000","Chad Warren - The Adventurer Channel","Little Rock, AR","Rhomay - Magical children of the Wisdom Goddess","https://t.co/Iartsa27vr",FALSE,584,1086,38,3845,1907,2009-04-17 15:25:43,FALSE,"https://t.co/Iartsa27vr","https://www.youtube.com/channel/UCtwuTGqyd1Iiu1wLyz-9P0w","en","https://pbs.twimg.com/profile_banners/32445874/1551115384","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/806941041282588672/2PlIv7yO_normal.jpg",-92.2895948,34.7464809
"x417470522","x1101813178135134209",2019-03-02 11:55:07,"RealtyNetworkG","Slow start, but it's not over yet: 5 things to know about this year's #fluseason - https://t.co/SivYsMLtxE #influenza #flu #flushot #health #fluvaccine #diy #nepa","Hootsuite Inc.",162,,,,FALSE,FALSE,0,0,"fluseason influenza flu flushot health fluvaccine diy nepa",,"rismedia.com/2019/02/20/slo…","https://t.co/SivYsMLtxE","https://rismedia.com/2019/02/20/slow-start-flu-season/?utm_source=newsletter&utm_medium=email&utm_campaign=eNews",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RealtyNetworkG/status/1101813178135134209","Realty Network Group","Clarks Summit, PA","Cutting-edge real estate firm with experienced real estate professionals, located in Northeastern PA, providing exceptional service to our clients. 570-585-6880","http://t.co/g4pevuUftE",FALSE,186,127,85,3000,5,2011-11-21 00:08:24,FALSE,"http://t.co/g4pevuUftE","http://www.realtynetwork.net","en","https://pbs.twimg.com/profile_banners/417470522/1532453971","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2198633193/avatar_normal.jpg",-75.7085248,41.4886892
"x14882734","x1101805168461561856",2019-03-02 11:23:17,"Martinique757","So please continue to believe this lie about the flu shot preventing the flu! And when you decide I can’t come near you or your fam because I don’t rock with the flu shots, just remember the only sickness I experience are my sinuses and I’m probably healthier than you<U+0001F609> #FluShot","Twitter for iPhone",278,,,,FALSE,FALSE,1,0,"FluShot",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Martinique757/status/1101805168461561856","Martinique","Norfolk, VA","Martinique757 on youtube","https://t.co/HMsQ6sLTQh",FALSE,694,558,20,24748,729,2008-05-23 15:25:27,FALSE,"https://t.co/HMsQ6sLTQh","https://www.youtube.com/user/Martinique757","en","https://pbs.twimg.com/profile_banners/14882734/1467312670","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/748557441579683840/Jy-s0Vpo_normal.jpg",-76.2858726,36.8507689
"x14882734","x1101802972265283584",2019-03-02 11:14:33,"Martinique757","In other news...I wish people would stop pushing flu shots. My husband is forced to get them and guess what? He gets the flu every single time...he’s got the flu right now. Guess who doesn’t have the flu? Me! And never had a flu shot in my 33 years of living! #FluShot #FluSeason","Twitter for iPhone",279,,,,FALSE,FALSE,4,1,"FluShot FluSeason",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Martinique757/status/1101802972265283584","Martinique","Norfolk, VA","Martinique757 on youtube","https://t.co/HMsQ6sLTQh",FALSE,694,558,20,24748,729,2008-05-23 15:25:27,FALSE,"https://t.co/HMsQ6sLTQh","https://www.youtube.com/user/Martinique757","en","https://pbs.twimg.com/profile_banners/14882734/1467312670","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/748557441579683840/Jy-s0Vpo_normal.jpg",-76.2858726,36.8507689
"x735371724","x1101776985901035521",2019-03-02 09:31:18,"simcha5772","@OMalleyClew @Oregonian At a shelter featuring giant drafty huge garage door, guests certainly could benefit from #fluShot and many other helps... :/ https://t.co/kmzye4uKcv @AlYourPalster","Twitter for Android",164,"x1093020434856116226","x4764564918","OMalleyClew",TRUE,FALSE,1,0,"fluShot",,"twitter.com/AlYourPalster/…","https://t.co/kmzye4uKcv","https://twitter.com/AlYourPalster/status/1101709198625251328?s=19",,,,,,,,,"x4764564918 x2992751 x260851869","OMalleyClew Oregonian AlYourPalster","en","x1101709198625251328","Looks lovely https://t.co/tq8yUljzFC",2019-03-02 05:01:56,"Twitter for iPad",0,0,"x260851869","AlYourPalster","AL M",2150,535,295763,"earth","Transit/Trimet/MBTA blogger-collector of transit related tweets detailing the endless joys of the American public transportation industrial complex",FALSE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/ac88a4f17a51c7fc.json","Portland","Portland, OR","city","United States","US","NA NA","NA NA","-122.7900653 -122.471751 -122.471751 -122.7900653 45.421863 45.421863 45.6509405 45.6509405","https://twitter.com/simcha5772/status/1101776985901035521","#bRiDgecrAnE siMChA","#bRiDgECrAnE!","","https://t.co/U95iHTiAiB",FALSE,819,4995,15,2952,33824,2012-08-03 19:01:11,FALSE,"https://t.co/U95iHTiAiB","http://fB.cOM/siMChA18","en","https://pbs.twimg.com/profile_banners/735371724/1467690477","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/905432101511602178/HS1t3uex_normal.jpg",,
"x785259906047832064","x1101720149248434178",2019-03-02 05:45:27,"RiriMDew","#FluShot","Twitter for iPhone",8,,,,FALSE,FALSE,0,0,"FluShot",,,,,,,,,,,,,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RiriMDew/status/1101720149248434178","Rita Dewey","Albany, ny","Mother of 3 girls, wife and IT employee for the state",,FALSE,59,532,3,2158,9275,2016-10-09 23:25:25,FALSE,,,"en","https://pbs.twimg.com/profile_banners/785259906047832064/1476056713",,"http://pbs.twimg.com/profile_images/785264591790022656/VtvLq2j-_normal.jpg",-73.7562317,42.6525793
"x782403727844007936","x1101711530259894273",2019-03-02 05:11:12,"drcillag","Thank you, @jimmyfallon, for showing your viewers the importance of protecting yourself and your loved ones this season with the #flushot! It’s not too late - #vaccinate! #vaccineswork","Twitter for iPhone",184,,,,FALSE,FALSE,1,0,"flushot vaccinate vaccineswork",,,,,,,,,,,,,"x15485441","jimmyfallon","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/drcillag/status/1101711530259894273","Priscilla Gupana","Batavia, IL","wife, mommy, pediatrician, baker, crafter, shoe addict instagram: cillag and sarmiesistersweets. views are my own.",,FALSE,53,97,0,70,94,2016-10-02 02:15:59,FALSE,,,"en","https://pbs.twimg.com/profile_banners/782403727844007936/1492875390",,"http://pbs.twimg.com/profile_images/782406392334266368/KRbIiI3u_normal.jpg",-88.3125738,41.8500284
"x845792636","x1101633250911571970",2019-03-02 00:00:09,"CHCTexas","It's not too late to get your #flushot, and with a more severe #flu strain spreading, now is the time to make it a priority.

https://t.co/DXpeQabmer","Hootsuite Inc.",149,,,,FALSE,FALSE,0,1,"flushot flu",,"webmd.com/cold-and-flu/n…","https://t.co/DXpeQabmer","https://www.webmd.com/cold-and-flu/news/20190222/more-severe-flu-strain-starts-to-spread-widely#1",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CHCTexas/status/1101633250911571970","Community Health Choice","Houston, TX","Community Health Choice is a local, non-profit health plan that offers affordable coverage to Texans.","https://t.co/mUFBGDQVSM",FALSE,675,693,37,2807,649,2012-09-25 16:09:52,FALSE,"https://t.co/mUFBGDQVSM","http://CommunityHealthChoice.org","en","https://pbs.twimg.com/profile_banners/845792636/1551111027","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1098694594299129857/oyPFGaA2_normal.png",-95.3698028,29.7604267
"x249567536","x1101524733181521921",2019-03-01 16:48:56,"JWJBowden","All of my vaccinations are up to date, with my recent boosters for #MMR, tetanus, and Hepatitises A and B (thanks, #Twinrex !). I've also been getting the elective flushot most years for the last decade. And I still haven't developed autism yet. What gives, #antivaxxers ?","Twitter for Android",272,,,,FALSE,FALSE,0,0,"MMR Twinrex antivaxxers",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JWJBowden/status/1101524733181521921","James Bowden","Ottawa, ON","Author of scholarly works on Westminster parliamentarism. Both nerd & geek with an eclectic range of interests. Parfois bilingue.","https://t.co/228CkaDwsp",FALSE,740,467,33,18955,557,2011-02-09 09:37:49,FALSE,"https://t.co/228CkaDwsp","http://www.parliamentum.org","en","https://pbs.twimg.com/profile_banners/249567536/1548638988","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1089696870702604293/GdwdsDuN_normal.jpg",-75.6971931,45.4215296
"x43049049","x1101511516535382018",2019-03-01 15:56:25,"ZArtofWellness","'Once again reports are coming in that formerly healthy people are suffering serious harm or even dying from taking the #FluShot. The fact that the... https://t.co/Vj8KzoRLLD","Facebook",174,,,,FALSE,FALSE,0,0,"FluShot",,"vaccineimpact.com/2018/u-s-gover…","https://t.co/Vj8KzoRLLD","http://vaccineimpact.com/2018/u-s-government-pays-out-millions-to-flu-shot-victims-killed-or-paralyzed-by-influenza-vaccine/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ZArtofWellness/status/1101511516535382018","Zeeva International","California","Artist, Dancer, Lover, Peak Performance & Natural Wellness Body-Mind-Spirit Expert, Inspirational Speaker, Storyteller, Healing MIRACLE","http://t.co/XX2rgA18SO",FALSE,409,142,22,22356,6,2009-05-28 04:43:42,FALSE,"http://t.co/XX2rgA18SO","http://zartofwellness.com","en","https://pbs.twimg.com/profile_banners/43049049/1426979137","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1028274899/Zpictograph4twitter_normal.jpg",-119.4179324,36.778261
"x978316952237043712","x1101486038822805505",2019-03-01 14:15:10,"ImmunizeFlorida","#Spring may be around the corner, but it doesn't mean you're in the clear from contracting this year's #flu. Grab your #flushot today if you haven't already gotten one - there's still time! https://t.co/VogOgM5OZC https://t.co/mU1MseHB5Z","Gain App",213,,,,FALSE,FALSE,0,0,"Spring flu flushot",,"bit.ly/2tv4CTW","https://t.co/VogOgM5OZC","http://bit.ly/2tv4CTW","http://pbs.twimg.com/media/D0lDtleXcAAE90S.jpg","https://t.co/mU1MseHB5Z","https://twitter.com/ImmunizeFlorida/status/1101486038822805505/photo/1","photo","http://pbs.twimg.com/media/D0lDtleXcAAE90S.jpg","https://t.co/mU1MseHB5Z","https://twitter.com/ImmunizeFlorida/status/1101486038822805505/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ImmunizeFlorida/status/1101486038822805505","Immunize Florida","Florida, USA","Immunize Florida is dedicated to keeping Floridians healthy by promoting awareness, education, and advocating for science-based immunization policies.","https://t.co/0f2FD6Pl3p",FALSE,11,32,0,218,1,2018-03-26 17:05:12,FALSE,"https://t.co/0f2FD6Pl3p","http://ImmunizeFL.com","en","https://pbs.twimg.com/profile_banners/978316952237043712/1524501367",,"http://pbs.twimg.com/profile_images/985910241786118144/nzenDNki_normal.jpg",-81.5157535,27.6648274
"x329815606","x1101459590804328449",2019-03-01 12:30:05,"phelpshospital","Flu season is slowing down—but it's not over. Check out these health tips to maximize the chances of staying flu-free.

#flu #influenza #fluseason #flushot #getvaccinated #health #vaccineswork #vaccines #coldandflu #PhelpsHospital #NorthwellHealth https://t.co/nplmsoecNz","Spredfast",247,,,,FALSE,FALSE,2,0,"flu influenza fluseason flushot getvaccinated health vaccineswork vaccines coldandflu PhelpsHospital NorthwellHealth",,,,,"http://pbs.twimg.com/media/D0krqQTWsAAgYJ_.jpg","https://t.co/nplmsoecNz","https://twitter.com/phelpshospital/status/1101459590804328449/photo/1","photo","http://pbs.twimg.com/media/D0krqQTWsAAgYJ_.jpg","https://t.co/nplmsoecNz","https://twitter.com/phelpshospital/status/1101459590804328449/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/phelpshospital/status/1101459590804328449","Phelps Hospital","Sleepy Hollow, New York","Phelps Hospital is a full-service acute-care community hospital in Sleepy Hollow, NY, offering a broad range of services & exceptional patient care.","http://t.co/QuWBA2dOyG",FALSE,2106,1605,61,1739,381,2011-07-05 17:22:52,FALSE,"http://t.co/QuWBA2dOyG","http://phelpshospital.org","en","https://pbs.twimg.com/profile_banners/329815606/1509129353","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/923981510801285120/OviODClz_normal.jpg",-73.8584684,41.085652
"x4362309972","x1101372649060524032",2019-03-01 06:44:36,"kheign","Dat nag pa flushot nko e","Twitter for iPhone",24,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"tl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kheign/status/1101372649060524032","Gwynne","Edmonton, Alberta","Bautista’s <U+0001F478><U+0001F3FC><U+0001F970>",,FALSE,255,1077,1,14661,5852,2015-11-26 03:03:44,FALSE,,,"en","https://pbs.twimg.com/profile_banners/4362309972/1551249781","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1099155849384083456/lDL_yUKH_normal.jpg",-113.4909267,53.544389
"x534762549","x1101351371830423553",2019-03-01 05:20:03,"e7_Health","What is the flu shot made out of? https://t.co/FOBd1hSUt3 Read our blog to learn more about it. #fluseason #flushot https://t.co/2IjLJ24qNk","Hootsuite Inc.",115,,,,FALSE,FALSE,1,0,"fluseason flushot",,"e7health.com/post/203/flu-f…","https://t.co/FOBd1hSUt3","https://www.e7health.com/post/203/flu-facts-what-is-the-flu-shot-made-out-of/","http://pbs.twimg.com/media/D0jJPG1WkAAXAd4.jpg","https://t.co/2IjLJ24qNk","https://twitter.com/e7_Health/status/1101351371830423553/photo/1","photo","http://pbs.twimg.com/media/D0jJPG1WkAAXAd4.jpg","https://t.co/2IjLJ24qNk","https://twitter.com/e7_Health/status/1101351371830423553/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/e7_Health/status/1101351371830423553","e7 Health","Las Vegas, NV & Chicago, IL","We Specialize in #TravelMedicine, #EmployeeHealth, #StudentHealth, #Physicals, #DrugTesting, #STDTesting & more! Tweets are not medical advice.","https://t.co/AX5np4bU47",FALSE,252,457,5,916,771,2012-03-23 20:05:17,FALSE,"https://t.co/AX5np4bU47","http://www.e7health.com","en","https://pbs.twimg.com/profile_banners/534762549/1517600161","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/959513695888949249/3zOWk2PK_normal.jpg",-115.1398296,36.1699412
"x28645291","x1101346347087745024",2019-03-01 05:00:05,"BlueShieldCA","Did you remember your #flushot? Here are 5 ways to make it easy to protect yourself and your community from the flu. #HealthyWaysCA #GetMoreCA #WeNeverStop #FluSeason https://t.co/LC3r7f69L1 https://t.co/y0fc3wzKnD","Spredfast app",190,,,,FALSE,FALSE,1,1,"flushot HealthyWaysCA GetMoreCA WeNeverStop FluSeason",,"bit.ly/2Vrzssw","https://t.co/LC3r7f69L1","http://bit.ly/2Vrzssw","http://pbs.twimg.com/media/D0jEqmiXcAEat9j.jpg","https://t.co/y0fc3wzKnD","https://twitter.com/BlueShieldCA/status/1101346347087745024/photo/1","photo","http://pbs.twimg.com/media/D0jEqmiXcAEat9j.jpg","https://t.co/y0fc3wzKnD","https://twitter.com/BlueShieldCA/status/1101346347087745024/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BlueShieldCA/status/1101346347087745024","Blue Shield of CA","San Francisco","Providing more than 4 million Californians with access to high-quality, affordable health care. Need help? Tweet @TeamShieldBSC. Tweets <U+2260> medical advice.","https://t.co/vHDJf3K7Ke",FALSE,8839,1855,233,13061,6553,2009-04-03 20:27:26,TRUE,"https://t.co/vHDJf3K7Ke","https://www.blueshieldca.com","en","https://pbs.twimg.com/profile_banners/28645291/1530547744","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1013816746396880896/jA0ZuoZN_normal.jpg",-122.4194155,37.7749295
"x2456379473","x1101282973511487488",2019-03-01 00:48:16,"MyMelodies4U","#FluShot all day long! Nip it in the bud and get immunized!!!","Twitter for Android",61,,,,FALSE,FALSE,0,0,"FluShot",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MyMelodies4U/status/1101282973511487488","MyMelodies4U","Rhode Island, USA","I'm just your average music critic, hoping to help spread the best of the best! <U+2764> So happy to experience music with you! <U+270C><U+0001F3B5><U+0001F3B6>",,FALSE,519,300,0,1494,3945,2014-04-03 01:12:05,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2456379473/1509798809","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/996906289828638720/KCqo3jKb_normal.jpg",-71.4774291,41.5800945
"x1373690202","x1101263386388692994",2019-02-28 23:30:26,"Medimobile1","https://t.co/szvL5wNcJI
#flufacts #medimobile #health #vaccinations #flushot https://t.co/j110F9zwQe","Hootsuite Inc.",76,,,,FALSE,FALSE,0,0,"flufacts medimobile health vaccinations flushot",,"ow.ly/kqRa30nJwBF","https://t.co/szvL5wNcJI","http://ow.ly/kqRa30nJwBF","http://pbs.twimg.com/media/D0h5Nn7WoAEH_RL.png","https://t.co/j110F9zwQe","https://twitter.com/Medimobile1/status/1101263386388692994/photo/1","photo","http://pbs.twimg.com/media/D0h5Nn7WoAEH_RL.png","https://t.co/j110F9zwQe","https://twitter.com/Medimobile1/status/1101263386388692994/photo/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Medimobile1/status/1101263386388692994","Medimobile","Australia","Founded in 2003 by Dr Kirsten Baulch @doctorkirsten, Medimobile is Australia's largest workplace & pharmacy Flu vaccination service provider. 1300 660 339.","http://t.co/6s1TPb1kwt",FALSE,58,170,4,278,8,2013-04-23 03:32:11,FALSE,"http://t.co/6s1TPb1kwt","http://www.medimobile.com.au","en","https://pbs.twimg.com/profile_banners/1373690202/1538975715","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3562871340/c9e15de32a3e32f8ddd82b8e5b9ca498_normal.jpeg",133.775136,-25.274398
"x27779882","x1101257992207519746",2019-02-28 23:09:00,"WUSTLmed","#WashUMed researchers are studying why #flu immunity wanes so rapidly, with the goal of making a better, longer-lasting vaccine. #flushot https://t.co/eaV0wwq6sV","Buffer",161,,,,FALSE,FALSE,0,4,"WashUMed flu flushot",,"bit.ly/2GQt0rS","https://t.co/eaV0wwq6sV","http://bit.ly/2GQt0rS",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WUSTLmed/status/1101257992207519746","Washington U. Med","St. Louis, MO","Washington University School of Medicine – advancing human health through research, education and patient care. Teaching hospitals: @STLChildrens, @BarnesJewish","http://t.co/6inUzuSSlB",FALSE,14120,1665,430,7479,2138,2009-03-31 01:22:36,TRUE,"http://t.co/6inUzuSSlB","http://medicine.wustl.edu","en","https://pbs.twimg.com/profile_banners/27779882/1454451430","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/876874572443922432/3OcLYAmk_normal.jpg",-90.1994042,38.6270025
"x918236712643411968","x1101252266000973824",2019-02-28 22:46:15,"DrJenChen4kids","@t_e_knight Agree, just wanted to keep the message simple for #VaxFactsFebruary! Similar situation for ppl w primary #Immunodeficiencies (best if whole family gets #flushot) https://t.co/61k7LXyiyh","Twitter for iPhone",185,"x1101241460593168389","x877937741048270848","t_e_knight",FALSE,FALSE,2,0,"VaxFactsFebruary Immunodeficiencies flushot",,"primaryimmune.org/about-primary-…","https://t.co/61k7LXyiyh","https://primaryimmune.org/about-primary-immunodeficiencies-related-health-issues/influenza-primary-immunodeficiency-2018-2019",,,,,,,,,"x877937741048270848","t_e_knight","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DrJenChen4kids/status/1101252266000973824","Jennifer K. Chen, MD FAAP","San Diego, CA","#PedsHM fellow @Radychildrens, @AAPSOPT District IX fellow DR, @CMDANational lifetime member <U+0001F469><U+0001F3FB><U+200D><U+2695><U+FE0F> Tweets <U+2260> medical advice, views of my employer, etc.",,FALSE,1059,1034,20,2934,10335,2017-10-11 22:07:47,FALSE,,,"en","https://pbs.twimg.com/profile_banners/918236712643411968/1539462747",,"http://pbs.twimg.com/profile_images/1029107025391759360/JzOoGs4j_normal.png",-117.1610838,32.715738
